"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.410295454E1,5.201683044E-1,-9.957443390E0,8.442443848E-1,1.000669788E1
2.411289754E1,5.101391602E-1,-9.533075867E0,8.996292114E-1,9.589009863E0
2.412284154E1,4.739144897E-1,-9.127569122E0,8.646020508E-1,9.180667173E0
2.413278454E1,4.312532043E-1,-8.748856659E0,7.719447327E-1,8.793427707E0
2.414272754E1,4.108955383E-1,-8.347840576E0,6.858737183E-1,8.386041986E0
2.415267054E1,4.028123474E-1,-7.946824493E0,6.822811890E-1,7.986224699E0
2.416261454E1,4.050576782E-1,-7.584877167E0,7.418572998E-1,7.631827148E0
2.417255754E1,3.888912964E-1,-7.220235443E0,7.683522034E-1,7.271409863E0
2.418250054E1,3.805087280E-1,-6.870113525E0,7.304809570E-1,6.919309877E0
2.419244454E1,3.797602844E-1,-6.510561218E0,6.619235229E-1,6.555132951E0
2.420238754E1,3.459306335E-1,-6.205794983E0,6.047424316E-1,6.244779642E0
2.421233054E1,3.520678711E-1,-5.944588165E0,5.981561279E-1,5.984970425E0
2.422227354E1,3.290158081E-1,-5.693709869E0,6.316864014E-1,5.738084279E0
2.423221754E1,3.037184143E-1,-5.434898071E0,6.397695923E-1,5.480845469E0
2.424216054E1,2.688409424E-1,-5.235512695E0,5.858816528E-1,5.275047483E0
2.425210354E1,2.478845215E-1,-5.061424713E0,5.135820007E-1,5.093450042E0
2.426204654E1,2.574645996E-1,-4.890031128E0,4.571493530E-1,4.918096988E0
2.427199054E1,2.691403198E-1,-4.761747894E0,4.212240601E-1,4.787912826E0
2.428193354E1,2.389031982E-1,-4.671635284E0,4.165837097E-1,4.696253076E0
2.429187654E1,2.288740540E-1,-4.626578979E0,4.378395081E-1,4.652882958E0
2.430182054E1,2.142045593E-1,-4.589306488E0,4.367916870E-1,4.615019460E0
2.431176354E1,2.002835083E-1,-4.613855438E0,4.095483398E-1,4.636324550E0
2.432170654E1,2.252815247E-1,-4.663701782E0,3.845503235E-1,4.684948776E0
2.433164954E1,2.444416809E-1,-4.733905792E0,3.788621521E-1,4.755328834E0
2.434159354E1,2.562670898E-1,-4.818629608E0,3.852987671E-1,4.840797379E0
2.435153654E1,2.282752991E-1,-4.947810974E0,3.993695068E-1,4.969148725E0
2.436147954E1,2.168989563E-1,-5.129233704E0,4.336482239E-1,5.152099992E0
2.437142354E1,2.517764282E-1,-5.303022308E0,4.451742554E-1,5.327627717E0
2.438136654E1,2.826123047E-1,-5.520070953E0,4.635859680E-1,5.546707582E0
2.439130954E1,2.965333557E-1,-5.806575165E0,4.544549561E-1,5.831875897E0
2.440125254E1,3.484753418E-1,-6.075266418E0,4.800517273E-1,6.104158155E0
2.441119654E1,3.656895447E-1,-6.343957672E0,5.316943359E-1,6.376694022E0
2.442113954E1,3.935316467E-1,-6.646777954E0,5.792953491E-1,6.683569961E0
2.443108254E1,4.085005188E-1,-6.984475708E0,6.423143005E-1,7.025833847E0
2.444102554E1,4.581971741E-1,-7.347770233E0,6.659651184E-1,7.392102650E0
2.445096954E1,4.935237122E-1,-7.719447327E0,6.927593994E-1,7.766166897E0
2.446091254E1,5.222639465E-1,-8.114924927E0,7.156617737E-1,8.163145103E0
2.447085554E1,5.683680725E-1,-8.512049103E0,7.990383911E-1,8.568341995E0
2.448079954E1,5.771997070E-1,-8.921597443E0,8.741821289E-1,8.982886776E0
2.449074254E1,5.875282288E-1,-9.307644653E0,9.360035706E-1,9.373021983E0
2.450068554E1,6.183641052E-1,-9.694290619E0,9.539662170E-1,9.760722120E0
2.451062854E1,6.388714600E-1,-1.010982651E1,9.542655945E-1,1.017484013E1
2.452057254E1,6.324348450E-1,-1.050665131E1,9.951306152E-1,1.057260519E1
2.453051554E1,6.583309937E-1,-1.093356354E1,1.025966492E0,1.100130986E1
2.454045854E1,6.505471802E-1,-1.134640503E1,1.071771240E0,1.141546374E1
2.455040254E1,6.798861694E-1,-1.174038574E1,1.073268127E0,1.180892912E1
2.456034554E1,6.628216553E-1,-1.208377167E1,1.063837738E0,1.214860572E1
2.457028854E1,6.209088135E-1,-1.243823456E1,1.037193146E0,1.249683865E1
2.458023154E1,6.042933655E-1,-1.279898438E1,1.034947815E0,1.285497135E1
2.459017554E1,6.038442993E-1,-1.312665298E1,1.060245209E0,1.318323809E1
2.460011854E1,6.282435608E-1,-1.342153976E1,1.069226532E0,1.347871155E1
2.461006154E1,6.524931335E-1,-1.370070923E1,1.064885559E0,1.375751293E1
2.462000554E1,6.686595154E-1,-1.394769562E1,1.058149567E0,1.400374947E1
2.462994854E1,6.668632507E-1,-1.418315598E1,1.049018555E0,1.423752296E1
2.463989154E1,7.110214233E-1,-1.435739365E1,1.080752563E0,1.441555860E1
2.464983454E1,7.105723572E-1,-1.453028412E1,1.096320190E0,1.458889947E1
2.465977854E1,6.752458191E-1,-1.466949463E1,1.103954315E0,1.472646409E1
2.466972154E1,6.917115784E-1,-1.477637238E1,1.131047974E0,1.483573102E1
2.467966454E1,7.147636414E-1,-1.485196518E1,1.167272644E0,1.491490135E1
2.468960854E1,7.414082336E-1,-1.491393631E1,1.227896576E0,1.498275383E1
2.469955154E1,7.777825928E-1,-1.492441452E1,1.238075409E0,1.499586360E1
2.470949454E1,7.957452393E-1,-1.487935822E1,1.239123230E0,1.495205463E1
2.471943754E1,7.900570679E-1,-1.481678833E1,1.252445526E0,1.489060195E1
2.472938154E1,7.831713867E-1,-1.472368195E1,1.254391479E0,1.479775880E1
2.473932454E1,7.532336426E-1,-1.461006821E1,1.264869690E0,1.468405085E1
2.474926754E1,7.339237976E-1,-1.447310303E1,1.284927979E0,1.454855303E1
2.475921054E1,7.132667542E-1,-1.429302750E1,1.243314514E0,1.436472121E1
2.476915454E1,6.851252747E-1,-1.411175446E1,1.186133423E0,1.417807896E1
2.477909754E1,6.610253906E-1,-1.386506744E1,1.144819336E0,1.392794533E1
2.478904054E1,6.671626282E-1,-1.357736572E1,1.136287079E0,1.364115517E1
2.479898454E1,6.536906433E-1,-1.329340622E1,1.117426300E0,1.335629447E1
2.480892754E1,6.300398254E-1,-1.300735107E1,1.078207855E0,1.306715977E1
2.481887054E1,5.863307190E-1,-1.267204834E1,1.018032990E0,1.272638928E1
2.482881354E1,5.495072937E-1,-1.233629654E1,9.611512756E-1,1.238587834E1
2.483875754E1,5.026547241E-1,-1.200189194E1,9.199868774E-1,1.204759095E1
2.484870054E1,5.089416504E-1,-1.159384048E1,8.997789001E-1,1.163983509E1
2.485864354E1,5.005590820E-1,-1.120809265E1,8.863069153E-1,1.125421877E1
2.486858754E1,5.004093933E-1,-1.077728851E1,8.680448914E-1,1.082376363E1
2.487853054E1,4.893324280E-1,-1.037417679E1,8.249345398E-1,1.041842153E1
2.488847354E1,4.942721558E-1,-9.992769928E0,8.041278076E-1,1.003724949E1
2.489841654E1,4.992118835E-1,-9.568851471E0,7.946974182E-1,9.614763386E0
2.490836054E1,5.053491211E-1,-9.169481964E0,7.917036438E-1,9.217460164E0
2.491830354E1,4.855902100E-1,-8.776100006E0,7.777825928E-1,8.823869612E0
2.492824654E1,4.896318054E-1,-8.370144196E0,7.689509583E-1,8.419640060E0
2.493818954E1,4.623884583E-1,-7.955057373E0,7.360194397E-1,8.002403733E0
2.494813354E1,4.698728943E-1,-7.572752380E0,7.206015015E-1,7.621458238E0
2.495807654E1,4.614903259E-1,-7.221732330E0,7.068301392E-1,7.270900908E0
2.496801954E1,4.234693909E-1,-6.886579285E0,6.924600220E-1,6.934248442E0
2.497796354E1,4.117936707E-1,-6.546486511E0,6.601272583E-1,6.592558507E0
2.498790654E1,3.983216858E-1,-6.244714050E0,6.586303711E-1,6.291971686E0
2.499784954E1,3.844006348E-1,-5.961952057E0,6.227050781E-1,6.006696079E0
2.500779254E1,3.781137085E-1,-5.672304382E0,5.963598633E-1,5.716087129E0
2.501773654E1,3.493734741E-1,-5.448819122E0,5.655239868E-1,5.489217525E0
2.502767954E1,3.324586487E-1,-5.244044952E0,5.343887329E-1,5.281676584E0
2.503762254E1,3.085084534E-1,-5.059478760E0,4.975653076E-1,5.093238068E0
2.504756654E1,3.011737061E-1,-4.905000000E0,4.803511047E-1,4.937658128E0
2.505750954E1,3.135978699E-1,-4.787494354E0,4.507127380E-1,4.818878271E0
2.506745254E1,2.880010986E-1,-4.713548126E0,4.328997803E-1,4.742139052E0
2.507739554E1,2.460882568E-1,-4.656516724E0,4.117936707E-1,4.681162404E0
2.508733954E1,2.535726929E-1,-4.601580963E0,3.989204407E-1,4.625795498E0
2.509728254E1,2.405497742E-1,-4.597838745E0,3.957769775E-1,4.621106441E0
2.510722554E1,2.387535095E-1,-4.646936646E0,3.915856934E-1,4.669514191E0
2.511716854E1,2.237846375E-1,-4.735552368E0,4.070036316E-1,4.758275712E0
2.512711254E1,2.335144043E-1,-4.836442566E0,4.134402466E-1,4.859695310E0
2.513705554E1,2.171983337E-1,-4.982389069E0,4.264631653E-1,5.005321846E0
2.514699854E1,2.341131592E-1,-5.161716156E0,4.255650330E-1,5.184518130E0
2.515694254E1,2.643502808E-1,-5.321284332E0,4.189787292E-1,5.344295201E0
2.516688554E1,2.454895020E-1,-5.514532471E0,4.546046448E-1,5.538682050E0
2.517682854E1,2.727328491E-1,-5.774990845E0,4.769082642E-1,5.801064037E0
2.518677154E1,2.911445618E-1,-6.048921204E0,5.218148804E-1,6.078363567E0
2.519671554E1,3.058140564E-1,-6.354884949E0,5.539979553E-1,6.386313387E0
2.520665854E1,3.400927734E-1,-6.665788422E0,5.980064392E-1,6.701194675E0
2.521660154E1,3.601510620E-1,-7.012766876E0,6.432124329E-1,7.051406263E0
2.522654554E1,3.983216858E-1,-7.376360779E0,6.881190491E-1,7.419087972E0
2.523648854E1,4.394860840E-1,-7.713160400E0,7.472460938E-1,7.761724557E0
2.524643154E1,4.447251892E-1,-8.075407104E0,7.975415039E-1,8.126872267E0
2.525637454E1,4.885839844E-1,-8.474776611E0,8.369096375E-1,8.530004142E0
2.526631854E1,5.207670593E-1,-8.881181488E0,8.656498718E-1,8.938452475E0
2.527626154E1,5.487588501E-1,-9.295669556E0,8.960366821E-1,9.354864537E0
2.528620454E1,5.851332092E-1,-9.698631592E0,9.592053223E-1,9.763498885E0
2.529614854E1,6.128256226E-1,-1.012943573E1,9.915380859E-1,1.019628223E1
2.530609154E1,6.316864014E-1,-1.051144135E1,1.015338593E0,1.057924096E1
2.531603454E1,6.460565186E-1,-1.088371719E1,1.008003845E0,1.094937262E1
2.532597754E1,6.599775696E-1,-1.129042145E1,1.015039215E0,1.135515264E1
2.533592154E1,6.698570251E-1,-1.168515060E1,1.027313690E0,1.174933302E1
2.534586454E1,6.599775696E-1,-1.206161774E1,1.049018555E0,1.212512403E1
2.535580754E1,6.667135620E-1,-1.243359421E1,1.060095520E0,1.249650249E1
2.536575054E1,6.394702148E-1,-1.277668076E1,1.046324158E0,1.283539199E1
2.537569454E1,6.542893982E-1,-1.311018723E1,1.033750305E0,1.316714636E1
2.538563754E1,6.556365967E-1,-1.338082443E1,1.020877075E0,1.343571776E1
2.539558054E1,6.487509155E-1,-1.364457596E1,1.024469604E0,1.369835278E1
2.540552454E1,6.596781921E-1,-1.391760818E1,1.057550812E0,1.397331051E1
2.541546754E1,6.548881531E-1,-1.413271088E1,1.078656921E0,1.418893569E1
2.542541054E1,6.682104492E-1,-1.434092789E1,1.079704742E0,1.439703026E1
2.543535354E1,6.756948853E-1,-1.451232147E1,1.103056183E0,1.456985831E1
2.544529754E1,6.923103333E-1,-1.466215988E1,1.120120697E0,1.472117170E1
2.545524054E1,6.749464417E-1,-1.476364883E1,1.160985718E0,1.482460008E1
2.546518354E1,6.825805664E-1,-1.482247650E1,1.213676147E0,1.488773776E1
2.547512754E1,7.057823181E-1,-1.486858063E1,1.224753113E0,1.493562315E1
2.548507054E1,7.331753540E-1,-1.488070541E1,1.235979767E0,1.494993598E1
2.549501354E1,7.385641479E-1,-1.486259308E1,1.253343658E0,1.493362047E1
2.550495654E1,7.444020081E-1,-1.481648895E1,1.263073425E0,1.488884931E1
2.551490054E1,7.545808411E-1,-1.474538681E1,1.278341675E0,1.481991842E1
2.552484354E1,7.572752380E-1,-1.461964828E1,1.274000702E0,1.469457926E1
2.553478654E1,7.376660156E-1,-1.446322357E1,1.248703308E0,1.453575754E1
2.554472954E1,7.135661316E-1,-1.427745987E1,1.234183502E0,1.434845796E1
2.555467354E1,7.098239136E-1,-1.407253601E1,1.209035797E0,1.414220235E1
2.556461654E1,6.795867920E-1,-1.384530853E1,1.146465912E0,1.390930590E1
2.557455954E1,6.629713440E-1,-1.358904144E1,1.120420074E0,1.365126073E1
2.558450354E1,6.520440674E-1,-1.331795517E1,1.075812836E0,1.337723681E1
2.559444654E1,6.417155457E-1,-1.300600388E1,1.033450928E0,1.306276986E1
2.560438954E1,6.007008362E-1,-1.268387375E1,9.990225220E-1,1.273732864E1
2.561433254E1,5.830375671E-1,-1.231519043E1,9.656419373E-1,1.236674219E1
2.562427654E1,5.653742981E-1,-1.194875244E1,9.231303406E-1,1.199768739E1
2.563421954E1,5.161267090E-1,-1.159413986E1,9.060658264E-1,1.164093730E1
2.564416254E1,4.822970581E-1,-1.120075790E1,8.810678101E-1,1.124570445E1
2.565410654E1,4.649331665E-1,-1.081171692E1,8.638536072E-1,1.085613323E1
2.566404954E1,4.704716492E-1,-1.043180695E1,8.457412720E-1,1.047660336E1
2.567399254E1,4.781057739E-1,-1.004456223E1,8.294252014E-1,1.009008234E1
2.568393554E1,4.713697815E-1,-9.607620850E0,8.225395203E-1,9.654280870E0
2.569387954E1,4.505630493E-1,-9.187145233E0,7.973918152E-1,9.232685325E0
2.570382254E1,4.385879517E-1,-8.783434753E0,7.717950439E-1,8.828179487E0
2.571376554E1,4.424798584E-1,-8.391549683E0,7.735913086E-1,8.438740310E0
2.572370954E1,4.227209473E-1,-8.005502472E0,7.626640320E-1,8.052851622E0
2.573365254E1,4.209246826E-1,-7.637717285E0,7.491920471E-1,7.685908641E0
2.574359554E1,4.052073669E-1,-7.273225250E0,7.255412292E-1,7.320547017E0
2.575353854E1,3.923341370E-1,-6.926396484E0,7.047344971E-1,6.973201922E0
2.576348254E1,3.944297791E-1,-6.566395111E0,6.792874146E-1,6.613210340E0
2.577342554E1,3.776646423E-1,-6.275250549E0,6.421646118E-1,6.319317639E0
2.578336854E1,3.755690002E-1,-5.994584198E0,6.180647278E-1,6.038053974E0
2.579331254E1,3.594026184E-1,-5.720055084E0,5.903723145E-1,5.761661208E0
2.580325554E1,3.435356140E-1,-5.483397217E0,5.525010681E-1,5.521858309E0
2.581319854E1,3.367996216E-1,-5.288951569E0,5.111869812E-1,5.324260964E0
2.582314154E1,3.098556519E-1,-5.110821991E0,4.902305603E-1,5.143621093E0
2.583308504E1,3.242257690E-1,-4.944218445E0,4.519102478E-1,4.975403627E0
2.584302804E1,3.086581421E-1,-4.788392487E0,4.367916870E-1,4.818169718E0
2.585297104E1,2.860551453E-1,-4.706363068E0,4.260140991E-1,4.734254839E0
2.586291404E1,2.793191528E-1,-4.665797424E0,4.076023865E-1,4.691889225E0
2.587285804E1,2.811154175E-1,-4.630470886E0,3.947291565E-1,4.655759617E0
2.588280104E1,2.697390747E-1,-4.662803650E0,3.896397400E-1,4.686823676E0
2.589274404E1,2.722837830E-1,-4.699776764E0,3.769161987E-1,4.722722299E0
2.590268804E1,2.841091919E-1,-4.762196960E0,3.806584167E-1,4.785826862E0
2.591263104E1,2.793191528E-1,-4.828509064E0,3.719764709E-1,4.850864404E0
2.592257404E1,3.017724609E-1,-4.942272491E0,3.948788452E-1,4.967197731E0
2.593251704E1,2.966830444E-1,-5.130131836E0,3.900888062E-1,5.153488407E0
2.594246104E1,3.019221497E-1,-5.314099274E0,4.123924255E-1,5.338621132E0
2.595240404E1,3.215313721E-1,-5.516179047E0,4.333488464E-1,5.542508901E0
2.596234704E1,3.411405945E-1,-5.766608276E0,4.577481079E-1,5.794797775E0
2.597229104E1,3.688330078E-1,-6.062393188E0,5.010081482E-1,6.094231545E0
2.598223404E1,4.029620361E-1,-6.332132263E0,5.499563599E-1,6.368730596E0
2.599217704E1,4.068539429E-1,-6.638395386E0,5.975573730E-1,6.677641668E0
2.600212004E1,4.345463562E-1,-6.969955902E0,6.397695923E-1,7.012732773E0
2.601206404E1,4.495152283E-1,-7.316934357E0,6.851252747E-1,7.362675394E0
2.602200704E1,4.754113770E-1,-7.692203979E0,7.249424744E-1,7.740901732E0
2.603195004E1,4.939727783E-1,-8.089477844E0,7.777825928E-1,8.141781541E0
2.604189404E1,5.020559692E-1,-8.472680969E0,8.322692871E-1,8.528250417E0
2.605183704E1,5.321434021E-1,-8.871451721E0,8.680448914E-1,8.929688358E0
2.606178004E1,5.575904846E-1,-9.261091461E0,9.211843872E-1,9.323481264E0
2.607172304E1,5.715115356E-1,-9.638905792E0,9.550140381E-1,9.702947084E0
2.608166704E1,5.987548828E-1,-1.007105713E1,9.780661011E-1,1.013613893E1
2.609161004E1,5.978567505E-1,-1.047446823E1,1.000818787E0,1.053914397E1
2.610155304E1,5.929170227E-1,-1.088491470E1,1.031804352E0,1.094977346E1
2.611149604E1,6.018983459E-1,-1.128398483E1,1.056203613E0,1.134928021E1
2.612144004E1,5.992039490E-1,-1.166269730E1,1.053359528E0,1.172549018E1
2.613138304E1,6.023474121E-1,-1.204006256E1,1.058748322E0,1.210152374E1
2.614132604E1,6.059399414E-1,-1.237716156E1,1.022224274E0,1.243407552E1
2.615127004E1,6.279441833E-1,-1.271051834E1,1.016835480E0,1.276657921E1
2.616121304E1,6.462062073E-1,-1.303654037E1,1.019978943E0,1.309233839E1
2.617115604E1,6.535409546E-1,-1.333067871E1,1.014889526E0,1.338521989E1
2.618109904E1,6.682104492E-1,-1.361478790E1,1.027762756E0,1.366986654E1
2.619104304E1,6.632707214E-1,-1.388033569E1,1.037941589E0,1.393488320E1
2.620098604E1,6.679110718E-1,-1.411070663E1,1.046324158E0,1.416520177E1
2.621092904E1,6.997947693E-1,-1.430709824E1,1.089284821E0,1.436556000E1
2.622087304E1,7.077282715E-1,-1.444421310E1,1.094224548E0,1.450287899E1
2.623081604E1,7.265890503E-1,-1.459988937E1,1.112037506E0,1.466019539E1
2.624075904E1,7.385641479E-1,-1.471470062E1,1.137484589E0,1.477706881E1
2.625070204E1,7.493417358E-1,-1.479433502E1,1.179098053E0,1.486015256E1
2.626064604E1,7.569758606E-1,-1.484971985E1,1.199306030E0,1.491728953E1
2.627058904E1,7.683522034E-1,-1.486828125E1,1.236578522E0,1.493938683E1
2.628053204E1,7.387138367E-1,-1.484178635E1,1.254840546E0,1.491304613E1
2.629047504E1,7.333250427E-1,-1.477622269E1,1.285975800E0,1.485019381E1
2.630041904E1,7.295828247E-1,-1.470167770E1,1.280437317E0,1.477535577E1
2.631036204E1,7.394622803E-1,-1.460018875E1,1.279988251E0,1.467483172E1
2.632030504E1,7.041357422E-1,-1.444121933E1,1.262474670E0,1.451338917E1
2.633024904E1,6.881190491E-1,-1.429063248E1,1.232237549E0,1.436015647E1
2.634019204E1,6.881190491E-1,-1.408960052E1,1.190773773E0,1.415656360E1
2.635013504E1,6.737489319E-1,-1.386102585E1,1.152902527E0,1.392519872E1
2.636007804E1,6.521937561E-1,-1.360371094E1,1.119372253E0,1.366525895E1
2.637002204E1,6.164181519E-1,-1.330583038E1,1.087638245E0,1.336443229E1
2.637996504E1,5.960604858E-1,-1.300660263E1,1.049168243E0,1.306245590E1
2.638990804E1,5.718109131E-1,-1.269899231E1,1.007554779E0,1.275172694E1
2.639985204E1,5.544470215E-1,-1.235874985E1,9.620494080E-1,1.240853127E1
2.640979504E1,5.572911072E-1,-1.201401672E1,9.333091736E-1,1.206309402E1
2.641973804E1,5.538482666E-1,-1.162856827E1,9.145980835E-1,1.167762123E1
2.642968104E1,5.474116516E-1,-1.124880798E1,8.915460205E-1,1.129735345E1
2.643962504E1,5.376818848E-1,-1.083566711E1,8.596623230E-1,1.088300523E1
2.644956804E1,5.303471375E-1,-1.044033920E1,8.291258240E-1,1.048662960E1
2.645951104E1,5.084925842E-1,-1.004950195E1,8.177494812E-1,1.009553210E1
2.646945504E1,5.062472534E-1,-9.630972290E0,8.075706482E-1,9.678020659E0
2.647939804E1,4.861889648E-1,-9.234746246E0,8.036787415E-1,9.282392874E0
2.648934104E1,4.754113770E-1,-8.834029541E0,8.006849670E-1,8.882971931E0
2.649928404E1,4.785548401E-1,-8.443491669E0,7.855664063E-1,8.493449292E0
2.650922804E1,4.695735168E-1,-8.053702240E0,7.566764832E-1,8.102788308E0
2.651917104E1,4.502636719E-1,-7.668253784E0,7.553292847E-1,7.718508651E0
2.652911404E1,4.080514526E-1,-7.323370972E0,7.274871826E-1,7.370719502E0
2.653905704E1,3.921844482E-1,-6.966962128E0,7.015910339E-1,7.013173312E0
2.654900104E1,3.975732422E-1,-6.646328888E0,6.875202942E-1,6.693611605E0
2.655894404E1,3.799099731E-1,-6.345903625E0,6.616241455E-1,6.391601593E0
2.656888704E1,3.472778320E-1,-6.048621826E0,6.375242615E-1,6.092032918E0
2.657883104E1,3.302133179E-1,-5.797893219E0,6.005511475E-1,5.838259012E0
2.658877404E1,3.212319946E-1,-5.529351654E0,5.617817688E-1,5.567092461E0
2.659871704E1,2.999761963E-1,-5.338348846E0,5.436694336E-1,5.374340013E0
2.660866004E1,2.776725769E-1,-5.148992615E0,5.291496277E-1,5.183553447E0
2.661860404E1,2.597099304E-1,-4.986430664E0,4.863386536E-1,5.016818245E0
2.662854704E1,2.567161560E-1,-4.871320038E0,4.721182251E-1,4.900873158E0
2.663849004E1,2.350112915E-1,-4.778513031E0,4.493655396E-1,4.805345615E0
2.664843404E1,2.294728088E-1,-4.714895325E0,4.179309082E-1,4.738941014E0
2.665837704E1,2.053729248E-1,-4.664450226E0,4.273612976E-1,4.688487136E0
2.666832004E1,2.026785278E-1,-4.664150848E0,4.080514526E-1,4.686351215E0
2.667826304E1,2.044747925E-1,-4.700525208E0,4.044589233E-1,4.722322965E0
2.668820704E1,1.968406677E-1,-4.778513031E0,4.020639038E-1,4.799436261E0
2.669815004E1,2.026785278E-1,-4.866679688E0,4.019142151E-1,4.887451770E0
2.670809304E1,2.125579834E-1,-4.991819458E0,4.093986511E-1,5.013087836E0
2.671803704E1,2.031275940E-1,-5.157824249E0,4.360432434E-1,5.180207092E0
2.672798004E1,2.299218750E-1,-5.327720947E0,4.394860840E-1,5.350759066E0
2.673792304E1,2.192939758E-1,-5.525609436E0,4.589456177E-1,5.548971127E0
2.674786604E1,2.662962341E-1,-5.773194580E0,5.050497437E-1,5.801358857E0
2.675781004E1,2.897973633E-1,-6.035598907E0,5.376818848E-1,6.066427160E0
2.676775304E1,3.257226562E-1,-6.333778839E0,5.622308350E-1,6.367020743E0
2.677769604E1,3.552113342E-1,-6.656058655E0,6.081852722E-1,6.693219049E0
2.678763904E1,3.986210632E-1,-6.993307343E0,6.457571411E-1,7.034361991E0
2.679758304E1,4.323010254E-1,-7.306156769E0,6.783892822E-1,7.350307676E0
2.680752604E1,4.665797424E-1,-7.665858765E0,7.262896729E-1,7.714310335E0
2.681746904E1,4.891827393E-1,-8.027357025E0,7.619155884E-1,8.078259461E0
2.682741304E1,5.255570984E-1,-8.415649567E0,8.035290527E-1,8.470243611E0
2.683735629E1,5.641767883E-1,-8.818461914E0,8.563691711E-1,8.877890185E0
2.684729929E1,5.947132874E-1,-9.215137024E0,9.038204956E-1,9.278433367E0
2.685724229E1,6.212081909E-1,-9.606872406E0,9.294172668E-1,9.671696516E0
2.686718629E1,6.514453125E-1,-1.003198837E1,9.515711975E-1,1.009805226E1
2.687712929E1,6.694079590E-1,-1.043420197E1,9.999206543E-1,1.050335751E1
2.688707229E1,6.598278809E-1,-1.081036972E1,1.013841705E0,1.087783716E1
2.689701629E1,6.605763245E-1,-1.119985977E1,1.020128632E0,1.126560617E1
2.690695929E1,6.447093201E-1,-1.158261383E1,1.016087036E0,1.164495711E1
2.691690229E1,6.358776855E-1,-1.197180450E1,1.019080811E0,1.203191461E1
2.692684529E1,6.361770630E-1,-1.233719467E1,1.027762756E0,1.239626516E1
2.693678929E1,6.544390869E-1,-1.268312531E1,1.035396881E0,1.274213501E1
2.694673229E1,6.433621216E-1,-1.300720139E1,1.037941589E0,1.306439916E1
2.695667529E1,6.541397095E-1,-1.329160995E1,1.028211823E0,1.334735980E1
2.696661929E1,6.601272583E-1,-1.357003098E1,1.030457153E0,1.362510002E1
2.697656229E1,6.548881531E-1,-1.383198624E1,1.053509216E0,1.388749810E1
2.698650529E1,6.304888916E-1,-1.406984161E1,1.076710968E0,1.412505808E1
2.699644829E1,6.472540283E-1,-1.427491516E1,1.096769257E0,1.433160994E1
2.700639229E1,6.602769470E-1,-1.444855408E1,1.110839996E0,1.450622784E1
2.701633529E1,6.803352356E-1,-1.459839249E1,1.118025055E0,1.465694031E1
